InstitutionID,Symbol,ShortName,EndDate,TotalShare,UnCriculationShares,CirculatingShares,LmtdStateOwnedShares,LmtdStateOwnedSharesRatio,EquityStructureDiversity,MixedEquityStructureOrNOT,NSttOwnedShrhlderRatioSum,OwnershipConcentration,NSttOwnedShrhlderPartic,EquityBalance,EquityIntegration,EquityStrucHerfindalIndex,EquityStrucEntropyIndex,Score_NonStateCapital,Score_EquityDiversity,Score_EquityBalance,Score_EquityIntegration,Score_OpenGovernance,MixedOwnershipScore,MixedOwnershipLevel,ReformStatus
104362,601599,浙文影业,2025-12-31,1160542453.0,,1160542453.0,,,3.0,1,15.71,39.79,0.3948,68.0676,65.2409,0.4869,0.8233,19.55,12.97,14.53,10.57,10.42,68.04,深度混改,正在进行混改
106463,600516,方大炭素,2024-12-31,4025970368.0,,4025970368.0,,,4.0,1,41.14,41.14,1.0,108.6635,,0.8491,0.3642,30.0,12.1,13.24,7.5,5.17,68.02,深度混改,正在进行混改
102398,002160,常铝股份,2024-12-31,1032781167.0,239250869.0,793530298.0,237199191.0,22.967,3.0,1,16.16,46.06,0.3508,54.0468,54.0468,0.4834,0.8898,19.43,13.45,13.51,9.96,11.64,67.99,深度混改,正在进行混改
10583909,603082,北自科技,2025-12-31,162227543.0,121670643.0,40556900.0,74886304.0,46.1613,3.0,1,26.81,77.1,0.3477,60.4101,53.3108,0.4936,0.8646,23.97,13.28,11.21,9.92,9.57,67.96,深度混改,正在进行混改
102294,000004,国华网安,2024-12-31,132380282.0,6092189.0,126288093.0,,,2.0,1,36.08,36.08,1.0,197.2663,,0.6583,0.5252,30.0,6.46,17.01,7.5,6.89,67.86,深度混改,正在进行混改
106467,600608,ST 沪科,2024-12-31,328861441.0,10490000.0,318371441.0,,,3.0,1,13.07,31.4,0.4162,108.826,71.3039,0.4729,0.8459,18.57,13.14,15.86,10.82,9.44,67.82,深度混改,正在进行混改
106306,600714,金瑞矿业,2025-12-31,288176273.0,,288176273.0,,,3.0,1,20.15,55.38,0.3638,67.1891,57.1956,0.5308,0.6972,21.23,11.93,12.98,10.16,11.52,67.82,深度混改,正在进行混改
101487,000860,顺鑫农业,2024-12-31,741766989.0,,741766989.0,,,4.0,1,16.3,54.66,0.2982,42.4922,42.4922,0.5507,0.8015,19.12,15.8,11.79,9.19,11.91,67.81,深度混改,正在进行混改
105788,600112,ST 天成,2023-12-31,509204846.0,0.0,509204846.0,,,3.0,1,10.97,23.07,0.4755,90.6612,90.6612,0.4297,0.9278,18.1,13.69,15.57,11.49,8.95,67.8,深度混改,正在进行混改
101355,000895,双汇发展,2025-12-31,3464661213.0,451746.0,3464209467.0,,,3.0,1,78.7,80.0,0.9838,111.901,6053.8462,0.8311,0.3491,30.0,8.96,10.41,14.76,3.65,67.78,深度混改,正在进行混改
10137061,688347,华虹公司,2025-12-31,1737614193.0,,1737614193.0,,,3.0,1,80.74,82.3,0.981,171.0231,5175.641,0.866,0.2976,30.0,8.47,11.88,14.7,2.72,67.77,深度混改,正在进行混改
104493,601456,国联民生,2025-12-31,5680592806.0,2640269065.0,3040323741.0,1475487448.0,25.9742,3.0,1,18.57,58.71,0.3163,77.829,46.2631,0.5188,0.8392,20.22,13.08,13.12,9.47,11.87,67.76,深度混改,正在进行混改
10100708,001236,弘业期货,2025-12-31,1007777778.0,,1007777778.0,,,3.0,1,27.26,75.43,0.3614,99.7439,56.5912,0.526,0.7262,24.26,12.16,12.35,10.13,8.84,67.75,深度混改,正在进行混改
10114817,688739,成大生物,2024-12-31,416450000.0,227663764.0,188786236.0,227429892.0,54.6116,4.0,1,60.01,60.01,1.0,109.7677,,0.8458,0.3545,30.0,12.02,11.81,7.5,6.42,67.75,深度混改,正在进行混改
101593,000668,*ST 荣控,2025-12-31,146841890.0,,146841890.0,,,2.0,1,52.27,52.27,1.0,127.7683,,0.6598,0.5235,30.0,6.45,14.46,7.5,9.19,67.6,深度混改,正在进行混改
1077,600865,百大集团,2024-12-31,376240316.0,0.0,376240316.0,,,3.0,1,67.86,67.86,1.0,159.6706,,0.7458,0.4489,30.0,9.84,13.58,7.5,6.64,67.57,深度混改,正在进行混改
101488,000961,中南建设,2023-12-31,3826558901.0,16302150.0,3810256751.0,,,4.0,1,45.04,45.04,1.0,107.8286,,0.8621,0.3328,30.0,11.8,12.8,7.5,5.43,67.53,深度混改,正在进行混改
10117393,920274,宏裕包材,2025-12-31,81333334.0,,81333334.0,,,4.0,1,24.1434,72.8934,0.3312,49.5249,49.5249,0.541,0.7351,22.71,15.23,10.72,9.68,9.12,67.48,深度混改,正在进行混改
102001,002510,天汽模,2025-12-31,1015138708.0,10291762.0,1004846946.0,,,3.0,1,23.09,23.09,1.0,144.8557,,0.5633,0.6806,24.9,11.78,16.63,7.5,6.65,67.46,深度混改,正在进行混改
102426,002237,恒邦股份,2025-12-31,1429970408.0,237614400.0,1192356008.0,237614400.0,16.6167,5.0,1,12.65,49.15,0.2574,34.6575,34.6575,0.5704,0.9089,17.26,18.57,11.56,8.59,11.43,67.42,深度混改,正在进行混改
103319,601992,金隅集团,2025-12-31,10677771134.0,4848000.0,10672923134.0,,,4.0,1,24.4,73.99,0.3298,53.8869,49.2035,0.5445,0.7267,22.81,15.17,10.86,9.67,8.9,67.41,深度混改,正在进行混改
101678,002063,远光软件,2024-12-31,1905096000.0,193726842.0,1711369158.0,,,3.0,1,13.93,35.82,0.3889,105.1321,63.6364,0.4931,0.8097,18.75,12.87,15.56,10.49,9.73,67.4,深度混改,正在进行混改
103196,300004,南风股份,2024-12-31,479993598.0,,479993598.0,,,3.0,1,17.33,43.04,0.4026,67.4057,67.4057,0.5108,0.7226,20.3,12.13,14.11,10.67,10.16,67.38,深度混改,正在进行混改
103830,601727,上海电气,2025-12-31,15540121636.0,,15540121636.0,,,4.0,1,22.01,69.21,0.318,53.4353,46.6314,0.5474,0.742,21.7,15.29,11.21,9.49,9.63,67.33,深度混改,正在进行混改
10545569,301551,无线传媒,2025-12-31,400010000.0,245456280.0,154553720.0,180593280.0,45.1472,4.0,1,25.28,75.33,0.3356,55.9911,50.5095,0.5458,0.7004,23.23,14.96,10.83,9.73,8.56,67.31,深度混改,正在进行混改
103288,600332,白云山,2025-12-31,1625790949.0,,1625790949.0,,,4.0,1,21.27,70.52,0.3016,47.2247,43.1878,0.541,0.8317,21.27,16.03,10.78,9.26,9.96,67.29,深度混改,正在进行混改
10314540,300703,创源股份,2025-12-31,180391840.0,14119382.0,166272458.0,,,4.0,1,14.31,43.58,0.3284,48.8896,48.8896,0.5344,0.7854,18.48,15.67,13.07,9.65,10.38,67.25,深度混改,正在进行混改
106224,600797,浙大网新,2024-12-31,1027527102.0,30990000.0,996537102.0,,,3.0,1,20.82,20.82,1.0,286.3824,,0.6063,0.6784,23.92,11.76,18.01,7.5,5.95,67.14,深度混改,正在进行混改
102584,002112,三变科技,2024-12-31,262080000.0,,262080000.0,,,3.0,1,11.18,27.17,0.4115,75.694,69.9187,0.4323,0.9594,17.73,13.87,15.12,10.77,9.63,67.13,深度混改,正在进行混改
106310,600547,山东黄金,2025-12-31,4609929525.0,,4609929525.0,,,3.0,1,25.78,72.78,0.3542,73.3011,54.8511,0.5243,0.7477,23.58,12.35,11.8,10.0,9.35,67.09,深度混改,正在进行混改
10102211,300466,赛摩智能,2024-12-31,535529908.0,115543651.0,419986257.0,,,2.0,1,23.24,53.23,0.4366,77.4925,77.4925,0.508,0.6851,23.08,7.81,13.62,11.08,11.44,67.03,深度混改,正在进行混改
105723,600290,ST 华仪,2022-12-31,759903511.0,,759903511.0,,,3.0,1,33.2,33.2,1.0,117.025,,0.7434,0.497,29.23,10.24,14.41,7.5,5.63,67.0,深度混改,正在进行混改
102489,002258,利尔化学,2025-12-31,800437228.0,1288733.0,799148495.0,,,4.0,1,14.17,49.68,0.2852,59.5879,39.9043,0.5613,0.7971,18.11,15.76,12.92,9.01,11.08,66.88,深度混改,正在进行混改
105813,600123,兰花科创,2024-12-31,1473240021.0,,1473240021.0,,,4.0,1,17.7,63.17,0.2802,38.9268,38.9268,0.5498,0.8708,19.59,16.32,10.9,8.95,11.12,66.87,深度混改,正在进行混改
107722,002686,亿利达,2024-12-31,566239133.0,43506525.0,522732608.0,,,4.0,1,15.59,53.32,0.2924,42.0102,41.3199,0.5571,0.7748,18.77,15.58,11.83,9.13,11.52,66.84,深度混改,正在进行混改
101861,000401,金隅冀东,2025-12-31,2658216778.0,26862600.0,2631354178.0,,,4.0,1,21.8,70.53,0.3091,49.1655,44.7363,0.5502,0.7646,21.55,15.5,10.83,9.37,9.55,66.79,深度混改,正在进行混改
101608,000757,浩物股份,2024-12-31,532716095.0,1556.0,532714539.0,,,4.0,1,12.44,41.3,0.3012,44.8612,43.1046,0.5322,0.8798,17.48,16.38,13.09,9.26,10.51,66.72,深度混改,正在进行混改
102466,002167,东方锆业,2025-12-31,774673300.0,15960337.0,758712963.0,,,3.0,1,30.18,30.18,1.0,120.7683,,0.7044,0.5539,27.93,10.67,14.81,7.5,5.8,66.71,深度混改,正在进行混改
10202752,920579,机科股份,2025-12-31,129480000.0,84905580.0,44574420.0,57055580.0,44.0652,4.0,1,22.74,70.77,0.3213,51.5997,47.3454,0.5532,0.7065,22.04,15.01,10.91,9.57,9.18,66.71,深度混改,正在进行混改
10412204,301058,中粮科工,2024-12-31,512274245.0,,512274245.0,,,3.0,1,23.94,66.83,0.3582,60.6383,55.8172,0.5303,0.7127,22.82,12.05,11.8,10.07,9.96,66.7,深度混改,正在进行混改
10106927,002722,物产金轮,2025-12-31,222372010.0,31085831.0,191286179.0,31070831.0,13.9725,5.0,1,11.58,42.91,0.2699,52.8044,36.9614,0.5757,0.8014,16.89,17.8,13.06,8.81,10.02,66.58,深度混改,正在进行混改
10475680,688295,中复神鹰,2025-12-31,900000000.0,,900000000.0,,,5.0,1,27.64,89.91,0.3074,83.3534,44.3873,0.5689,0.6664,24.04,16.64,10.44,9.34,6.09,66.54,深度混改,正在进行混改
103865,601598,中国外运,2025-12-31,7173751227.0,,7173751227.0,,,3.0,1,31.51,90.05,0.3499,89.517,53.8264,0.5213,0.7678,26.0,12.53,10.92,9.95,7.03,66.43,深度混改,正在进行混改
10402464,002989,中天精装,2024-12-31,195088205.0,15915000.0,179173205.0,,,2.0,1,64.1,64.1,1.0,236.881,,0.702,0.4747,30.0,6.04,15.21,7.5,7.66,66.41,深度混改,正在进行混改
106376,600689,上海三毛,2025-12-31,200991343.0,0.0,200991343.0,,,4.0,1,11.7,37.65,0.3108,45.0867,45.0867,0.5195,0.8807,17.23,16.39,13.3,9.4,10.1,66.41,深度混改,正在进行混改
106054,601699,潞安环能,2024-12-31,2991409200.0,,2991409200.0,,,5.0,1,19.22,71.42,0.2691,38.6409,36.8199,0.574,0.8147,20.16,17.9,10.06,8.79,9.48,66.39,深度混改,正在进行混改
101827,000908,*ST 景峰,2024-12-31,879774351.0,,879774351.0,,,2.0,1,17.53,31.71,0.5528,126.4791,123.6248,0.5056,0.6876,21.46,7.83,16.39,12.31,8.39,66.38,深度混改,正在进行混改
106326,600758,辽宁能源,2024-12-31,1322017394.0,1274000.0,1320743394.0,,,5.0,1,14.2,58.84,0.2413,59.0437,31.81,0.6057,0.7653,17.81,17.5,11.87,8.38,10.76,66.32,深度混改,正在进行混改
102,600861,北京人力,2024-12-31,566112718.0,199537870.0,366574848.0,170240696.0,30.0719,4.0,1,20.66,71.29,0.2898,41.9663,40.8058,0.5485,0.8344,20.92,16.06,10.44,9.09,9.8,66.31,深度混改,正在进行混改
10119417,603689,皖天然气,2025-12-31,526028575.0,4893010.0,521135565.0,,,4.0,1,20.92,69.63,0.3004,54.015,42.9481,0.5601,0.7451,21.11,15.32,11.11,9.24,9.49,66.27,深度混改,正在进行混改
102539,002222,福晶科技,2024-12-31,470250000.0,2098285.0,468151715.0,,,4.0,1,10.13,30.71,0.3299,49.2225,49.2225,0.4989,0.9378,16.7,16.74,13.62,9.68,9.5,66.24,深度混改,正在进行混改
106315,600735,新华锦,2024-12-31,428778219.0,3326392.0,425451827.0,,,3.0,1,48.35,48.35,1.0,111.7402,,0.8103,0.366,30.0,9.12,13.07,7.5,6.54,66.23,深度混改,正在进行混改
101936,002396,星网锐捷,2025-12-31,585695098.0,2414820.0,583280278.0,,,3.0,1,15.92,48.36,0.3292,60.3259,49.0752,0.5223,0.803,19.17,12.81,13.31,9.66,11.25,66.2,深度混改,正在进行混改
105390,688122,西部超导,2024-12-31,649664497.0,,649664497.0,,,4.0,1,14.17,57.07,0.2483,67.605,33.0303,0.5888,0.815,17.85,15.9,12.47,8.47,11.4,66.1,深度混改,正在进行混改
101521,002047,*ST 宝鹰,2025-12-31,1516248693.0,89756.0,1516158937.0,,,4.0,1,12.81,44.72,0.2864,62.8866,40.1442,0.5608,0.7912,17.54,15.72,13.46,9.03,10.35,66.09,深度混改,正在进行混改
101562,000521,长虹美菱,2025-12-31,1029923715.0,6213237.0,1023710478.0,1141053.0,0.1108,4.0,1,11.47,37.42,0.3065,47.5539,44.2004,0.5293,0.8756,17.1,16.35,13.32,9.33,9.96,66.08,深度混改,正在进行混改
101623,000016,深康佳A,2024-12-31,2407945408.0,,2407945408.0,,,3.0,1,15.3,37.88,0.4039,70.3448,67.7591,0.5116,0.7166,19.44,12.08,14.43,10.69,9.38,66.02,深度混改,正在进行混改
10145920,002967,广电计量,2025-12-31,583135846.0,42732205.0,540403641.0,,,5.0,1,14.85,59.46,0.2497,40.9994,33.2885,0.5979,0.7702,18.15,17.55,11.0,8.49,10.77,65.96,深度混改,正在进行混改
10394849,301185,鸥玛软件,2024-12-31,153417600.0,13636937.0,139780663.0,,,3.0,1,16.74,47.55,0.3521,54.333,54.333,0.5272,0.7401,19.69,12.27,13.11,9.98,10.75,65.8,深度混改,正在进行混改
102299,000558,莱茵体育,2024-12-31,1289223949.0,539341.0,1288684608.0,,,5.0,1,11.22,41.12,0.2729,37.5251,37.5251,0.573,0.8074,16.76,17.85,12.42,8.86,9.81,65.7,深度混改,正在进行混改
102925,300145,南方泵业,2025-12-31,1920900236.0,9197950.0,1911702286.0,,,4.0,1,12.04,38.64,0.3116,45.2632,45.2632,0.5383,0.817,17.39,15.92,13.17,9.41,9.79,65.68,深度混改,正在进行混改
104774,600021,上海电力,2025-12-31,2821234945.0,,2821234945.0,,,5.0,1,16.43,61.99,0.265,37.0379,36.0623,0.5919,0.7301,18.93,17.19,10.57,8.74,10.23,65.68,深度混改,正在进行混改
104363,601601,中国太保,2025-12-31,9620341455.0,,9620341455.0,,,2.0,1,30.59,75.5,0.4052,106.1416,68.114,0.518,0.6751,26.0,7.72,12.59,10.71,8.62,65.64,深度混改,正在进行混改
105734,600389,江山股份,2025-12-31,430650000.0,,430650000.0,,,5.0,1,10.84,43.77,0.2477,37.4309,32.9183,0.586,0.8667,16.42,18.29,12.1,8.46,10.36,65.63,深度混改,正在进行混改
10428127,688568,中科星图,2025-12-31,808078912.0,,808078912.0,,,4.0,1,17.28,62.84,0.275,61.0385,37.928,0.5794,0.7381,19.37,15.25,11.81,8.88,10.25,65.56,深度混改,正在进行混改
101356,000897,津滨发展,2024-12-31,1617272234.0,30600.0,1617241634.0,,,4.0,1,10.22,31.14,0.3282,48.8528,48.8528,0.5112,0.8849,16.72,16.41,13.5,9.64,9.26,65.54,深度混改,正在进行混改
101372,000886,海南高速,2024-12-31,988828300.0,10991402.0,977836898.0,,,4.0,1,12.46,40.14,0.3104,49.0744,45.0145,0.5473,0.7761,17.56,15.59,13.27,9.38,9.73,65.53,深度混改,正在进行混改
106058,601766,中国中车,2025-12-31,28698864088.0,,28698864088.0,,,3.0,1,26.0,79.98,0.3251,51.1509,48.166,0.5124,0.8433,23.46,13.11,10.42,9.6,8.9,65.5,深度混改,正在进行混改
101301,000952,广济药业,2024-12-31,349855339.0,5870531.0,343984808.0,,,3.0,1,13.25,38.29,0.346,52.9153,52.9153,0.4952,0.8621,18.15,13.26,13.84,9.89,10.32,65.47,深度混改,正在进行混改
10138287,002848,*ST 高斯,2025-12-31,167150000.0,2224988.0,164925012.0,,,4.0,1,11.11,34.95,0.3179,46.6023,46.6023,0.527,0.8453,17.03,16.13,13.28,9.49,9.49,65.43,深度混改,正在进行混改
105812,600122,ST 宏图,2022-12-31,1158258350.0,,1158258350.0,,,3.0,1,39.24,39.24,1.0,182.9371,,0.8736,0.2785,30.0,8.31,15.39,7.5,4.21,65.41,深度混改,正在进行混改
105772,600319,亚星化学,2024-12-31,387709384.0,72115384.0,315594000.0,72115384.0,18.6004,3.0,1,15.5839,50.6539,0.3077,53.8862,44.4366,0.5334,0.8079,18.88,12.85,12.8,9.34,11.51,65.38,深度混改,正在进行混改
101585,000632,三木集团,2024-12-31,465519570.0,37964.0,465481606.0,,,3.0,1,11.74,33.21,0.3535,65.0055,54.681,0.4804,0.8946,17.56,13.48,14.44,9.99,9.85,65.33,深度混改,正在进行混改
10523154,688119,中钢洛耐,2024-12-31,1125000000.0,553500000.0,571500000.0,456430344.0,40.5716,4.0,1,20.57,70.12,0.2934,54.5334,41.5136,0.5703,0.7158,20.91,15.07,11.03,9.14,9.17,65.33,深度混改,正在进行混改
105744,600207,安彩高科,2025-12-31,1089312554.0,,1089312554.0,,,4.0,1,17.2,62.18,0.2766,41.9512,38.2392,0.5728,0.765,19.35,15.5,11.01,8.91,10.56,65.32,深度混改,正在进行混改
106223,600713,南京医药,2025-12-31,1308931630.0,23566688.0,1285364942.0,,,4.0,1,16.41,60.58,0.2709,37.1519,37.1519,0.5732,0.7936,18.97,15.74,10.83,8.82,10.93,65.28,深度混改,正在进行混改
10600399,688548,广钢气体,2024-12-31,1319398521.0,656978777.0,662419744.0,534431219.0,40.5057,3.0,1,17.29,57.04,0.3031,83.6883,43.4969,0.5617,0.7086,19.58,12.02,13.12,9.29,11.08,65.09,深度混改,正在进行混改
101744,000927,中国铁物,2025-12-31,6050353641.0,3060.0,6050350581.0,,,5.0,1,20.02,74.03,0.2704,52.949,37.0672,0.5922,0.6968,20.51,16.93,10.48,8.82,8.34,65.07,深度混改,正在进行混改
107645,002676,顺威股份,2025-12-31,720000000.0,23541.0,719976459.0,,,4.0,1,12.17,41.77,0.2914,41.1149,41.1149,0.5508,0.8047,17.3,15.83,12.73,9.11,10.08,65.05,深度混改,正在进行混改
105839,600173,卧龙新能,2025-12-31,700506244.0,90000.0,700416244.0,,,4.0,1,62.4,62.4,1.0,139.1615,,0.9235,0.2012,30.0,10.69,12.26,7.5,4.6,65.05,深度混改,正在进行混改
101354,000893,亚钾国际,2024-12-31,928851187.0,117071113.0,811780074.0,,,2.0,1,47.71,47.71,1.0,305.8333,,0.8038,0.347,30.0,4.94,16.16,7.5,6.39,64.99,深度混改,正在进行混改
10133555,603019,中科曙光,2025-12-31,1463115784.0,408920.0,1462706864.0,,,3.0,1,10.56,29.07,0.3633,71.9346,57.0502,0.4716,0.9064,17.12,13.56,14.73,10.15,9.38,64.94,深度混改,正在进行混改
101693,000528,柳工,2024-12-31,2019231263.0,538302800.0,1480928463.0,505753552.0,25.0468,4.0,1,11.47,42.57,0.2694,45.7884,36.881,0.5628,0.8485,16.84,16.16,12.82,8.8,10.3,64.92,深度混改,正在进行混改
10891,601166,兴业银行,2025-12-31,21162855196.0,,21162855196.0,,,3.0,1,14.62,48.91,0.2989,88.1254,42.6363,0.5524,0.7591,18.4,12.46,13.96,9.22,10.86,64.9,深度混改,正在进行混改
101786,000751,锌业股份,2024-12-31,1615630595.0,205761816.0,1409868779.0,,,3.0,1,35.77,35.77,1.0,173.7251,,0.8717,0.2775,30.0,8.3,15.27,7.5,3.72,64.79,深度混改,正在进行混改
10547923,688375,国博电子,2025-12-31,596014900.0,,596014900.0,,,3.0,1,26.91,83.6,0.3219,73.9286,47.4687,0.535,0.7721,23.83,12.57,10.89,9.58,7.85,64.72,深度混改,正在进行混改
101802,000721,西安饮食,2024-12-31,573914308.0,136412388.0,437501920.0,74858388.0,13.0435,5.0,1,12.19,43.26,0.2818,39.3734,39.234,0.5852,0.6833,17.24,16.8,12.29,8.96,9.36,64.64,深度混改,正在进行混改
107898,600561,江西长运,2025-12-31,284476800.0,,284476800.0,,,4.0,1,13.28,53.04,0.2504,57.5141,33.4004,0.5991,0.7471,17.48,15.35,12.32,8.5,10.99,64.64,深度混改,正在进行混改
10525190,301167,建研设计,2025-12-31,112000000.0,41037329.0,70962671.0,33600000.0,30.0,3.0,1,14.66,44.66,0.3283,48.8667,48.8667,0.5269,0.7887,18.63,12.7,13.03,9.65,10.61,64.62,深度混改,正在进行混改
106476,600781,*ST 辅仁,2022-12-31,627157512.0,252894290.0,374263222.0,,,2.0,1,39.94,39.94,1.0,544.884,,0.8067,0.3432,30.0,4.9,16.96,7.5,5.23,64.59,深度混改,正在进行混改
102558,002371,北方华创,2025-12-31,724608405.0,579352.0,724029053.0,,,4.0,1,17.65,66.31,0.2662,53.1627,36.2721,0.5839,0.7486,19.47,15.37,11.17,8.76,9.79,64.55,深度混改,正在进行混改
101296,002091,江苏国泰,2024-12-31,1627625378.0,32201246.0,1595424132.0,,,4.0,1,13.56,50.95,0.2661,42.3882,36.2664,0.5853,0.7493,17.71,15.38,11.85,8.76,10.82,64.52,深度混改,正在进行混改
102038,002542,中化岩土,2025-12-31,1806116738.0,47345454.0,1758771284.0,,,3.0,1,15.57,44.84,0.3472,53.1944,53.1944,0.5358,0.7121,19.15,12.04,13.21,9.91,10.15,64.46,深度混改,正在进行混改
101369,000882,华联股份,2024-12-31,2737351947.0,2000181.0,2735351766.0,,,3.0,1,41.5,41.5,1.0,147.2153,,0.8842,0.2615,30.0,8.16,14.44,7.5,4.34,64.44,深度混改,正在进行混改
103413,601898,中煤能源,2025-12-31,13258663400.0,,13258663400.0,,,3.0,1,32.21,92.68,0.3475,56.0759,53.2661,0.5385,0.6977,26.29,11.94,9.71,9.92,6.51,64.36,深度混改,正在进行混改
10102690,002799,环球印务,2024-12-31,320040000.0,4200.0,320035800.0,,,3.0,1,15.97,53.38,0.2992,43.8495,42.6891,0.5491,0.771,18.98,12.56,11.98,9.22,11.58,64.33,深度混改,正在进行混改
105022,300225,金力泰,2024-12-31,475429590.0,1322500.0,474107090.0,,,2.0,1,23.57,23.57,1.0,159.2568,,0.5327,0.6601,25.1,7.59,17.22,7.5,6.85,64.27,深度混改,正在进行混改
104910,300197,节能铁汉,2024-12-31,2965298080.0,75000.0,2965223080.0,,,3.0,1,13.58,45.78,0.2966,57.518,42.1739,0.5387,0.8136,17.94,12.9,13.3,9.18,10.8,64.11,深度混改,正在进行混改
10106970,601065,江盐集团,2024-12-31,642776079.0,226520000.0,416256079.0,226520000.0,35.2409,3.0,1,20.29,64.09,0.3166,57.5766,46.3242,0.5565,0.6936,20.96,11.9,11.72,9.47,10.04,64.1,深度混改,正在进行混改
101541,601107,四川成渝,2025-12-31,3058060000.0,0.0,3058060000.0,,,3.0,1,31.36,93.97,0.3337,78.6754,50.0878,0.5493,0.6791,25.82,11.76,10.44,9.72,6.32,64.06,深度混改,正在进行混改
105882,600130,*ST 波导,2025-12-31,750000000.0,,750000000.0,,,3.0,1,22.93,22.93,1.0,136.5694,,0.6663,0.5725,24.83,10.84,15.69,7.5,5.19,64.04,深度混改,正在进行混改
10109113,002941,新疆交建,2024-12-31,645579952.0,,645579952.0,,,5.0,1,14.64,60.65,0.2414,43.0969,31.8192,0.6198,0.681,18.0,16.78,10.89,8.38,9.93,63.99,深度混改,正在进行混改
103847,600548,深高速,2025-12-31,2537856127.0,75930144.0,2461925983.0,,,3.0,1,30.23,91.39,0.3308,105.0017,49.4277,0.5542,0.6594,25.32,11.58,11.15,9.68,6.16,63.89,深度混改,正在进行混改
101365,002343,慈文传媒,2025-12-31,473680286.0,,473680286.0,,,3.0,1,12.09,32.97,0.3667,60.1493,57.9023,0.508,0.7886,17.8,12.7,14.07,10.2,9.1,63.86,深度混改,正在进行混改
103034,300070,碧水源,2025-12-31,3624209363.0,189441492.0,3434767871.0,,,4.0,1,12.93,47.26,0.2736,39.1344,37.6639,0.5824,0.7318,17.5,15.2,11.97,8.87,10.21,63.74,深度混改,正在进行混改
10450039,003035,南网能源,2025-12-31,3787878787.0,,3787878787.0,,,5.0,1,20.9,78.54,0.2661,51.7455,36.2595,0.5999,0.6667,20.86,16.65,9.99,8.76,7.46,63.71,深度混改,正在进行混改
10608595,688545,兴福电子,2025-12-31,360000000.0,287116436.0,72883564.0,185592464.0,51.5535,3.0,1,21.03,67.9,0.3097,52.6672,44.8688,0.5549,0.7208,21.22,12.11,11.19,9.38,9.65,63.55,深度混改,正在进行混改
107758,002633,申科股份,2025-12-31,150000000.0,581250.0,149418750.0,,,3.0,1,61.04,61.04,1.0,118.2946,,0.8639,0.2786,30.0,8.32,11.97,7.5,5.68,63.47,深度混改,正在进行混改
105771,600318,新力金融,2025-12-31,512727632.0,,512727632.0,,,2.0,1,30.22,30.22,1.0,128.0508,,0.6579,0.5257,27.95,6.47,15.46,7.5,6.06,63.44,深度混改,正在进行混改
103533,600026,中远海能,2025-12-31,5465220839.0,694444444.0,4770776395.0,652777778.0,11.9442,3.0,1,25.5,79.78,0.3196,90.6828,46.9786,0.5611,0.6574,23.21,11.57,11.51,9.53,7.56,63.38,深度混改,正在进行混改
102880,300129,泰胜风能,2025-12-31,934899232.0,216189046.0,718710186.0,215745976.0,23.0769,4.0,1,10.1,37.72,0.2678,37.5046,36.5677,0.5657,0.8444,16.24,16.12,12.55,8.77,9.56,63.26,深度混改,正在进行混改
101815,000554,泰山石油,2024-12-31,480793318.0,118140121.0,362653197.0,118140121.0,24.5719,4.0,1,10.74,35.31,0.3042,43.7118,43.7118,0.5574,0.746,16.78,15.33,12.98,9.3,8.79,63.18,深度混改,正在进行混改
10229,600855,航天长峰,2025-12-31,468542728.0,903000.0,467639728.0,,,4.0,1,12.02,47.85,0.2512,39.8938,33.5473,0.5953,0.7571,16.95,15.44,11.88,8.52,10.34,63.13,深度混改,正在进行混改
105046,601390,中国中铁,2025-12-31,24686285629.0,4037688.0,24682247941.0,,,3.0,1,23.31,77.4,0.3012,49.5115,43.0948,0.5446,0.7829,22.14,12.65,10.34,9.25,8.71,63.08,深度混改,正在进行混改
107799,002670,国盛证券,2025-12-31,1935084653.0,311734019.0,1623350634.0,,,4.0,1,19.34,74.4,0.2599,75.7837,35.1253,0.6001,0.6898,20.15,14.86,11.26,8.63,8.18,63.07,深度混改,正在进行混改
10456449,301559,中集环科,2025-12-31,600000000.0,510000000.0,90000000.0,,,4.0,1,85.97,85.97,1.0,112.3791,,0.806,0.3757,30.0,12.22,10.12,7.5,3.17,63.01,深度混改,正在进行混改
10867,601117,中国化学,2025-12-31,6106877362.0,18810000.0,6088067362.0,,,5.0,1,12.01,57.34,0.2095,29.4507,26.4946,0.637,0.7929,16.64,17.73,10.05,7.73,10.86,63.01,深度混改,正在进行混改
10250861,603970,中农立华,2024-12-31,268800134.0,,268800134.0,,,3.0,1,66.47,66.47,1.0,132.2786,,0.8701,0.2968,30.0,8.47,12.08,7.5,4.94,62.99,深度混改,正在进行混改
101605,000733,振华科技,2024-12-31,554169431.0,401200.0,553768231.0,,,4.0,1,11.33,43.31,0.2616,36.738,35.4284,0.5833,0.7789,16.72,15.61,12.11,8.66,9.89,62.98,深度混改,正在进行混改
102341,000030,富奥股份,2024-12-31,1741643085.0,1412313.0,1740230772.0,,,5.0,1,17.26,74.07,0.233,68.0063,30.382,0.627,0.6861,19.06,16.82,10.87,8.18,7.98,62.9,深度混改,正在进行混改
10449890,001287,中电港,2024-12-31,759900097.0,322505599.0,437394498.0,270899114.0,35.6493,4.0,1,19.86,72.8,0.2728,63.3695,37.5142,0.5976,0.6379,20.46,14.39,10.98,8.85,8.14,62.82,深度混改,正在进行混改
